year,count_date,hour,direction_of_travel,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles,count_point_id
2001,25/09/2001,18,S,2,11,567,0,45,2,0,0,0,0,0,2,625,966041
2001,18/09/2001,7,N,5,0,10,0,0,0,0,0,0,0,0,0,10,968221
2001,18/09/2001,8,N,1,1,39,0,6,1,0,0,0,0,0,1,47,968221
2001,18/09/2001,9,N,5,0,47,0,6,1,0,0,0,0,0,1,54,968221
2001,18/09/2001,10,N,4,0,27,0,7,1,0,0,0,0,0,1,35,968221
2001,18/09/2001,11,N,4,0,32,1,4,0,0,0,0,0,0,0,37,968221
2001,18/09/2001,12,N,2,1,40,0,4,0,0,0,0,0,0,0,45,968221
2001,18/09/2001,13,N,0,0,30,0,3,1,0,0,0,0,0,1,34,968221
2001,18/09/2001,14,N,3,0,30,0,2,0,0,0,0,0,0,0,32,968221
2001,18/09/2001,15,N,1,1,45,2,3,0,0,0,0,0,0,0,51,968221
2001,18/09/2001,16,N,0,0,31,0,5,0,0,0,0,0,0,0,36,968221
2001,18/09/2001,17,N,3,0,36,0,8,0,0,0,0,0,0,0,44,968221
2001,18/09/2001,18,N,0,0,35,0,0,0,0,0,0,0,0,0,35,968221
2001,18/09/2001,7,S,6,0,12,0,6,1,0,0,0,0,0,1,19,968221
2001,18/09/2001,8,S,4,0,47,0,5,1,0,0,0,0,0,1,53,968221
2001,18/09/2001,9,S,4,0,48,0,4,0,0,0,0,0,0,0,52,968221
2001,18/09/2001,10,S,2,1,32,0,7,1,0,0,0,0,0,1,41,968221
2001,18/09/2001,11,S,1,0,37,1,7,0,0,0,0,0,0,0,45,968221
2001,18/09/2001,12,S,1,1,19,0,3,0,0,0,0,0,0,0,23,968221
2001,18/09/2001,13,S,1,0,24,0,3,0,0,0,0,0,0,0,27,968221
2001,18/09/2001,14,S,3,0,26,0,4,0,0,0,0,0,0,0,30,968221
2001,18/09/2001,15,S,3,0,35,1,2,1,0,0,0,0,0,1,39,968221
2001,18/09/2001,16,S,2,0,26,0,1,0,0,0,0,0,0,0,27,968221
2001,18/09/2001,17,S,2,0,34,0,3,0,0,0,0,0,0,0,37,968221
2001,18/09/2001,18,S,0,0,20,0,4,0,0,0,0,0,0,0,24,968221
2001,19/03/2001,7,E,7,2,479,7,61,11,0,0,2,0,0,13,562,990080
2001,19/03/2001,8,E,14,8,807,10,49,20,1,2,1,0,0,24,898,990080
2001,19/03/2001,9,E,5,2,423,4,32,9,1,1,1,0,0,12,473,990080
2001,19/03/2001,10,E,1,2,261,2,43,12,1,0,0,1,0,14,322,990080
2001,19/03/2001,11,E,4,0,276,0,42,14,0,1,0,3,1,19,337,990080
2001,19/03/2001,12,E,1,2,406,5,37,12,0,1,0,0,0,13,463,990080
2001,19/03/2001,13,E,1,2,378,4,36,9,0,3,0,0,0,12,432,990080
2001,19/03/2001,14,E,0,3,346,2,42,7,0,1,0,0,0,8,401,990080
2001,19/03/2001,15,E,0,4,329,2,41,4,0,0,0,0,0,4,380,990080
2001,19/03/2001,16,E,3,4,391,4,37,1,1,0,0,0,1,3,439,990080
2001,19/03/2001,17,E,1,9,605,1,42,0,0,1,0,0,0,1,658,990080
2001,19/03/2001,18,E,1,5,479,1,24,1,0,1,1,1,0,4,513,990080
2001,19/03/2001,7,W,1,3,405,6,53,12,1,1,0,0,0,14,481,990080
2001,19/03/2001,8,W,4,9,686,12,51,13,0,2,1,1,1,18,776,990080
2001,19/03/2001,9,W,0,3,321,4,37,9,2,2,0,0,0,13,378,990080
2001,19/03/2001,10,W,1,0,241,4,65,20,0,0,0,2,0,22,332,990080
2001,19/03/2001,11,W,1,2,269,1,43,16,1,1,1,1,0,20,335,990080
2001,19/03/2001,12,W,2,2,336,7,53,8,1,0,4,3,0,16,414,990080
2001,19/03/2001,13,W,1,1,366,13,26,0,1,0,1,1,0,3,409,990080
2001,19/03/2001,14,W,1,1,309,7,39,0,0,0,2,2,0,4,360,990080
2001,19/03/2001,15,W,0,0,394,6,49,0,0,1,6,4,0,11,460,990080
2001,19/03/2001,16,W,2,0,479,5,57,2,1,1,5,5,0,14,555,990080
2001,19/03/2001,17,W,1,0,806,0,28,0,0,0,10,3,0,13,847,990080
2001,19/03/2001,18,W,0,0,674,0,20,0,0,1,2,10,0,13,707,990080
2001,24/05/2001,7,E,0,0,0,0,1,0,0,0,0,0,0,0,1,991157
2001,24/05/2001,8,E,1,0,8,0,2,0,0,0,0,0,0,0,10,991157
2001,24/05/2001,9,E,1,0,12,1,2,0,0,0,0,0,0,0,15,991157
2001,24/05/2001,10,E,0,0,9,0,1,0,0,0,0,0,0,0,10,991157
2001,24/05/2001,11,E,0,0,9,0,1,1,1,0,0,0,0,2,12,991157
2001,24/05/2001,12,E,0,0,9,0,2,1,0,0,0,0,0,1,12,991157
2001,24/05/2001,13,E,0,0,15,0,1,1,0,0,0,0,0,1,17,991157
2001,24/05/2001,14,E,0,0,13,0,2,2,0,0,0,0,0,2,17,991157
2001,24/05/2001,15,E,0,0,8,1,2,0,0,0,0,0,0,0,11,991157
2001,24/05/2001,16,E,0,0,12,1,0,0,0,0,0,0,0,0,13,991157
2001,24/05/2001,17,E,0,0,13,0,0,2,0,0,0,0,0,2,15,991157
2001,24/05/2001,18,E,0,0,12,1,1,0,0,0,0,0,0,0,14,991157
2001,24/05/2001,7,W,0,0,15,0,0,1,0,0,0,0,0,1,16,991157
2001,24/05/2001,8,W,2,0,22,0,1,1,0,0,0,0,0,1,24,991157
2001,24/05/2001,9,W,0,0,9,0,1,1,0,0,0,0,0,1,11,991157
2001,24/05/2001,10,W,0,0,14,2,1,0,1,0,0,0,0,1,18,991157
2001,24/05/2001,11,W,0,0,13,0,0,0,0,0,0,0,0,0,13,991157
2001,24/05/2001,12,W,1,0,10,0,0,0,0,0,0,0,0,0,10,991157
2001,24/05/2001,13,W,0,0,10,0,2,0,0,0,0,0,0,0,12,991157
2001,24/05/2001,14,W,0,0,12,0,1,0,0,0,0,0,0,0,13,991157
2001,24/05/2001,15,W,0,0,4,0,1,1,0,0,0,0,0,1,6,991157
2001,24/05/2001,16,W,0,0,4,0,1,0,0,0,0,0,0,0,5,991157
2001,24/05/2001,17,W,0,0,7,0,1,1,0,0,0,0,0,1,9,991157
2001,24/05/2001,18,W,0,0,13,0,1,1,0,0,0,0,0,1,15,991157
2002,23/04/2002,7,N,0,18,1613,0,159,21,3,3,4,24,18,73,1863,6910
2002,23/04/2002,8,N,1,33,1626,2,98,28,2,1,3,12,12,58,1817,6910
2002,23/04/2002,9,N,0,11,1246,7,120,35,2,9,11,15,13,85,1469,6910
2002,23/04/2002,10,N,0,8,954,4,144,61,4,12,15,28,25,145,1255,6910
2002,23/04/2002,11,N,0,5,783,2,146,61,6,1,18,37,16,139,1075,6910
2002,23/04/2002,12,N,1,9,833,2,143,48,2,2,19,31,21,123,1110,6910
2002,23/04/2002,13,N,0,10,949,1,110,30,7,3,13,21,14,88,1158,6910
2002,23/04/2002,14,N,0,5,891,0,173,48,7,0,15,13,24,107,1176,6910
2002,23/04/2002,15,N,0,17,999,1,182,36,1,2,13,10,34,96,1295,6910
2002,23/04/2002,16,N,1,14,1335,4,229,24,3,0,9,20,28,84,1666,6910
2002,23/04/2002,17,N,1,24,1701,1,157,17,1,0,7,13,20,58,1941,6910
2002,23/04/2002,18,N,0,35,1577,2,109,10,0,0,11,15,18,54,1777,6910
2002,23/04/2002,7,S,1,31,1706,1,314,56,6,9,8,18,14,111,2163,6910
2002,23/04/2002,8,S,1,24,1857,1,134,34,2,4,6,17,10,73,2089,6910
2002,23/04/2002,9,S,1,7,1278,0,127,65,4,1,12,25,12,119,1531,6910
2002,23/04/2002,10,S,0,7,927,1,127,51,5,2,14,23,20,115,1177,6910
2002,23/04/2002,11,S,0,8,812,0,142,58,4,6,9,39,25,141,1103,6910
2002,23/04/2002,12,S,0,8,863,1,124,54,4,7,11,31,19,126,1122,6910
2002,23/04/2002,13,S,1,7,795,3,119,30,4,8,15,9,32,98,1022,6910
2002,23/04/2002,14,S,0,9,896,4,151,47,5,2,13,24,35,126,1186,6910
2002,23/04/2002,15,S,0,11,1080,4,202,22,1,3,10,19,41,96,1393,6910
2002,23/04/2002,16,S,0,23,1554,2,145,18,1,7,8,17,30,81,1805,6910
2002,23/04/2002,17,S,2,35,1879,2,98,8,1,0,4,16,20,49,2063,6910
2002,23/04/2002,18,S,3,24,1871,3,72,9,0,1,5,21,30,66,2036,6910
2002,24/06/2002,7,E,2,16,1025,9,179,83,7,4,10,17,9,130,1359,8242
2002,24/06/2002,8,E,0,7,754,8,133,53,3,3,9,19,10,97,999,8242
2002,24/06/2002,9,E,1,13,865,12,127,61,4,3,9,27,18,122,1139,8242
2002,24/06/2002,10,E,1,3,773,7,124,43,2,2,12,15,15,89,996,8242
2002,24/06/2002,11,E,2,4,469,1,95,42,3,1,12,17,9,84,653,8242
2002,24/06/2002,12,E,2,7,555,2,127,36,3,1,9,24,11,84,775,8242
2002,24/06/2002,13,E,1,13,604,5,98,55,5,1,11,19,10,101,821,8242
2002,24/06/2002,14,E,0,7,590,7,103,38,4,0,11,29,10,92,799,8242
2002,24/06/2002,15,E,6,15,708,9,124,41,2,3,7,21,14,88,944,8242
2002,24/06/2002,8,W,14,17,1761,3,88,24,0,2,4,12,8,50,1919,8242
2002,24/06/2002,9,W,10,14,1303,6,116,40,3,6,8,23,12,92,1531,8242
2002,24/06/2002,10,W,3,5,1028,7,64,32,5,1,11,17,21,87,1191,8242
2002,24/06/2002,11,W,2,7,581,2,84,33,3,0,12,24,8,80,754,8242
2002,24/06/2002,12,W,0,5,620,2,68,36,1,2,16,25,21,101,796,8242
2002,24/06/2002,13,W,3,5,442,4,80,35,2,3,6,15,16,77,608,8242
2002,24/06/2002,14,W,3,6,478,4,73,32,2,1,10,6,19,70,631,8242
2002,24/06/2002,15,W,1,6,614,3,138,42,3,0,6,21,12,84,845,8242
2002,24/06/2002,16,W,2,10,855,7,174,36,4,2,9,16,26,93,1139,8242
2002,24/06/2002,17,W,2,8,1015,3,103,32,0,0,12,9,16,69,1198,8242
2002,24/06/2002,18,W,0,25,1083,5,69,18,1,0,13,15,13,60,1242,8242
2002,24/06/2002,16,E,8,13,1192,7,131,31,2,1,5,33,12,84,1427,8242
2002,24/06/2002,17,E,9,22,1389,3,79,17,0,1,6,24,24,72,1565,8242
2002,24/06/2002,18,E,7,22,1365,6,60,16,0,0,2,16,18,52,1505,8242
2002,24/06/2002,7,W,16,16,2159,1,108,34,1,2,6,14,17,74,2358,8242
2002,20/05/2002,7,N,9,17,1535,6,157,22,1,3,4,2,0,32,1747,27652
2002,20/05/2002,8,N,7,25,1404,6,105,30,3,2,4,2,1,42,1582,27652
2002,20/05/2002,9,N,4,13,934,4,101,35,3,4,9,1,3,55,1107,27652
2002,20/05/2002,10,N,2,5,553,6,95,34,4,2,7,2,1,50,709,27652
2002,20/05/2002,11,N,3,5,526,4,100,34,5,1,5,0,3,48,683,27652
2002,20/05/2002,12,N,6,6,601,2,91,34,4,2,4,2,0,46,746,27652
2002,20/05/2002,13,N,1,6,684,2,73,20,5,5,10,0,2,42,807,27652
2002,20/05/2002,14,N,2,3,638,4,86,29,2,2,7,3,2,45,776,27652
2002,20/05/2002,15,N,3,4,691,13,95,36,4,2,4,2,1,49,852,27652
2002,20/05/2002,16,N,4,18,851,12,95,28,0,0,3,2,0,33,1009,27652
2002,20/05/2002,17,N,9,11,923,8,81,11,1,0,1,0,0,13,1036,27652
2002,20/05/2002,18,N,8,10,829,5,59,10,1,0,6,0,0,17,920,27652
2002,20/05/2002,7,S,2,10,813,6,129,10,4,3,6,0,1,24,982,27652
2002,20/05/2002,8,S,3,11,945,8,98,22,2,3,2,2,2,33,1095,27652
2002,20/05/2002,9,S,0,7,562,3,66,21,5,1,5,1,0,33,671,27652
2002,20/05/2002,10,S,0,2,485,1,66,27,2,4,5,1,1,40,594,27652
2002,20/05/2002,11,S,3,2,528,3,90,36,5,3,5,3,0,52,675,27652
2002,20/05/2002,12,S,0,5,743,1,63,15,3,2,1,3,1,25,837,27652
2002,20/05/2002,13,S,1,9,841,0,70,34,5,3,6,0,1,49,969,27652
2002,20/05/2002,14,S,2,5,891,2,90,17,0,0,12,1,0,30,1018,27652
2002,20/05/2002,15,S,1,6,1124,11,52,19,0,0,5,1,2,27,1220,27652
2002,20/05/2002,16,S,5,19,1386,5,108,21,0,2,1,1,0,25,1543,27652
2002,20/05/2002,17,S,6,25,2309,2,76,12,0,1,0,3,0,16,2428,27652
2002,20/05/2002,18,S,5,11,2096,0,46,10,0,0,0,3,1,14,2167,27652
2002,07/10/2002,7,E,1,2,140,4,20,4,0,0,0,0,0,4,170,56714
2002,07/10/2002,8,E,1,3,250,2,23,2,1,1,0,0,0,4,282,56714
2002,07/10/2002,9,E,0,0,137,3,19,5,0,1,0,0,0,6,165,56714
2002,07/10/2002,10,E,0,0,80,2,23,12,0,1,0,1,0,14,119,56714
2002,07/10/2002,11,E,0,0,106,1,30,8,0,1,0,0,0,9,146,56714
2002,07/10/2002,12,E,1,0,109,1,16,7,0,0,0,0,0,7,133,56714
2002,07/10/2002,13,E,1,1,98,3,19,2,0,1,0,0,0,3,124,56714
2002,07/10/2002,14,E,0,0,124,2,13,4,0,0,0,0,0,4,143,56714
2002,07/10/2002,15,E,0,1,138,1,29,1,0,1,0,0,0,2,171,56714
2002,07/10/2002,16,E,2,2,199,1,24,2,0,0,0,0,0,2,228,56714
2002,07/10/2002,17,E,4,3,295,1,18,3,0,0,0,0,0,3,320,56714
2002,07/10/2002,18,E,0,0,218,1,10,0,0,0,0,0,0,0,229,56714
2002,07/10/2002,7,W,0,0,110,3,12,0,0,0,0,0,1,1,126,56714
2002,07/10/2002,8,W,3,0,197,1,9,7,0,0,0,0,0,7,214,56714
2002,07/10/2002,9,W,0,0,101,2,18,6,0,1,0,0,0,7,128,56714
2002,07/10/2002,10,W,0,0,54,1,14,4,1,1,0,0,0,6,75,56714
2002,07/10/2002,11,W,1,0,77,1,21,10,0,1,0,0,0,11,110,56714
2002,07/10/2002,12,W,0,0,88,1,12,3,0,1,0,0,0,4,105,56714
2002,07/10/2002,13,W,0,1,90,1,11,1,0,0,0,0,0,1,104,56714
2002,07/10/2002,14,W,2,0,103,1,15,4,0,1,0,0,0,5,124,56714
2002,07/10/2002,15,W,0,0,99,2,18,3,0,0,1,0,0,4,123,56714
2002,07/10/2002,16,W,2,5,138,2,18,0,0,1,0,0,0,1,164,56714
2002,07/10/2002,17,W,0,1,142,3,8,2,0,0,0,0,0,2,156,56714
2002,07/10/2002,18,W,1,0,109,0,7,0,0,0,0,0,0,0,116,56714
2002,26/09/2002,7,E,6,7,446,21,65,27,1,2,0,2,0,32,571,56922
2002,26/09/2002,8,E,5,8,588,5,54,18,1,3,0,0,1,23,678,56922
2002,26/09/2002,9,E,1,6,442,16,81,25,4,1,0,0,2,32,577,56922
2002,26/09/2002,10,E,0,5,388,7,69,27,0,1,0,1,0,29,498,56922
2002,26/09/2002,11,E,2,7,443,7,56,22,4,4,0,3,2,35,548,56922
2002,26/09/2002,12,E,4,4,515,11,64,25,6,1,0,0,3,35,629,56922
2002,26/09/2002,13,E,1,3,572,9,68,18,1,1,2,0,0,22,674,56922
2002,26/09/2002,14,E,5,7,573,18,74,20,0,0,2,0,1,23,695,56922
2002,26/09/2002,15,E,11,8,651,21,74,27,0,0,1,3,0,31,785,56922
2002,26/09/2002,16,E,12,11,760,18,84,23,0,0,1,1,0,25,898,56922
2002,26/09/2002,17,E,19,12,1354,7,79,12,1,0,0,1,0,14,1466,56922
2002,26/09/2002,18,E,6,15,834,11,37,7,0,0,1,1,1,10,907,56922
2002,26/09/2002,7,W,8,8,742,16,80,22,1,2,0,0,0,25,871,56922
2002,26/09/2002,8,W,25,8,1343,12,84,19,0,5,0,3,1,28,1475,56922
2002,26/09/2002,9,W,7,8,794,18,80,25,4,1,1,2,0,33,933,56922
2002,26/09/2002,10,W,6,3,516,11,94,22,2,3,1,3,0,31,655,56922
2002,26/09/2002,11,W,6,7,552,9,99,22,1,1,3,0,0,27,694,56922
2002,26/09/2002,12,W,6,4,587,13,87,13,1,0,4,4,2,24,715,56922
2002,26/09/2002,13,W,1,3,547,6,65,17,2,1,0,0,0,20,641,56922
2002,26/09/2002,14,W,5,5,583,6,90,19,2,0,1,1,1,24,708,56922
2002,26/09/2002,15,W,3,3,637,14,101,23,2,0,2,0,1,28,783,56922
2002,26/09/2002,16,W,5,5,622,15,102,24,0,0,0,0,0,24,768,56922
2002,26/09/2002,17,W,9,17,653,8,51,7,1,0,2,1,0,11,740,56922
2002,26/09/2002,18,W,6,14,637,9,50,7,0,0,0,1,0,8,718,56922
2002,19/09/2002,7,E,1,1,361,3,47,7,0,0,0,0,0,7,419,57172
2002,19/09/2002,8,E,0,5,518,5,26,10,0,2,0,0,0,12,566,57172
2002,19/09/2002,9,E,1,2,275,0,21,11,0,0,1,2,0,14,312,57172
2002,19/09/2002,10,E,0,0,153,0,25,8,0,0,0,0,0,8,186,57172
2002,19/09/2002,11,E,0,4,179,0,31,12,2,0,1,1,0,16,230,57172
2002,19/09/2002,12,E,1,3,229,1,37,9,5,0,0,1,1,16,286,57172
2002,19/09/2002,13,E,0,0,205,0,33,10,0,0,0,0,0,10,248,57172
2002,19/09/2002,14,E,1,2,238,0,35,10,0,1,0,0,1,12,287,57172
2002,19/09/2002,15,E,0,2,262,3,51,14,2,0,2,0,4,22,340,57172
2002,19/09/2002,16,E,0,5,353,1,54,7,0,0,0,0,0,7,420,57172
2002,19/09/2002,17,E,0,8,425,6,33,1,0,0,0,0,0,1,473,57172
2002,19/09/2002,18,E,1,8,396,1,28,3,1,0,1,0,0,5,438,57172
2002,19/09/2002,7,W,0,11,385,3,51,9,0,0,0,0,0,9,459,57172
2002,19/09/2002,8,W,0,13,522,5,42,10,0,0,1,2,0,13,595,57172
2002,19/09/2002,9,W,1,2,311,3,46,19,5,1,0,0,0,25,387,57172
2002,19/09/2002,10,W,0,1,204,0,49,11,0,0,0,0,0,11,265,57172
2002,19/09/2002,11,W,1,2,210,1,37,15,1,0,0,0,0,16,266,57172
2002,19/09/2002,12,W,0,2,245,1,33,10,1,0,2,0,0,13,294,57172
2002,19/09/2002,13,W,1,3,213,1,29,5,1,0,1,0,0,7,253,57172
2002,19/09/2002,14,W,1,0,212,2,30,14,1,0,2,0,0,17,261,57172
2002,19/09/2002,15,W,0,3,263,2,38,9,0,0,2,0,0,11,317,57172
2002,19/09/2002,16,W,2,7,341,3,39,7,0,0,1,1,0,9,399,57172
2002,19/09/2002,17,W,1,8,558,1,24,8,0,0,1,0,0,9,600,57172
2002,19/09/2002,18,W,3,2,481,2,26,6,0,0,1,0,0,7,518,57172
2002,16/10/2002,12,N,0,0,196,2,28,2,0,0,0,0,0,2,228,78079
2002,16/10/2002,13,N,0,4,281,2,29,5,0,2,0,0,0,7,323,78079
2002,16/10/2002,14,N,0,0,247,1,26,6,0,1,0,0,1,8,282,78079
2002,16/10/2002,15,N,0,0,340,0,33,7,0,0,2,0,0,9,382,78079
2002,16/10/2002,16,N,1,3,388,2,35,4,0,0,0,0,0,4,432,78079
2002,16/10/2002,17,N,0,0,548,3,27,2,0,0,0,0,0,2,580,78079
2002,16/10/2002,7,N,2,5,405,2,66,5,1,0,2,0,2,10,488,78079
2002,16/10/2002,8,N,1,6,686,0,48,10,1,0,1,0,1,13,753,78079
2002,16/10/2002,9,N,0,1,279,0,29,16,1,0,1,1,0,19,328,78079
2002,16/10/2002,10,N,0,1,165,1,28,4,0,0,0,0,0,4,199,78079
2002,16/10/2002,11,N,0,1,190,0,29,5,1,0,2,0,1,9,229,78079
2002,16/10/2002,18,N,0,0,437,0,15,2,0,0,0,0,0,2,454,78079
2002,16/10/2002,7,S,0,1,337,1,38,4,2,0,0,0,0,6,383,78079
2002,16/10/2002,8,S,0,2,428,6,51,11,0,1,0,0,2,14,501,78079
2002,16/10/2002,9,S,0,0,248,1,34,8,0,0,1,0,0,9,292,78079
2002,16/10/2002,10,S,0,1,265,3,37,3,0,1,1,0,0,5,311,78079
2002,16/10/2002,11,S,0,0,217,0,25,14,0,0,0,0,0,14,256,78079
2002,16/10/2002,12,S,0,1,262,1,33,10,0,0,0,0,0,10,307,78079
2002,16/10/2002,13,S,0,2,277,3,42,6,1,0,0,0,1,8,332,78079
2002,16/10/2002,14,S,0,0,316,0,44,8,0,0,2,0,0,10,370,78079
2002,16/10/2002,15,S,1,2,320,3,39,19,0,1,0,0,0,20,384,78079
2002,16/10/2002,16,S,1,0,453,2,56,6,0,0,0,0,0,6,517,78079
2002,16/10/2002,17,S,2,8,676,3,53,6,1,0,0,0,0,7,747,78079
2002,16/10/2002,18,S,1,3,562,2,29,1,0,0,0,0,0,1,597,78079
2002,14/10/2002,7,N,1,4,965,2,132,17,0,1,3,1,0,22,1125,78080
2002,14/10/2002,8,N,3,11,787,1,70,16,0,0,6,0,0,22,891,78080
2002,14/10/2002,9,N,0,2,566,4,65,12,7,0,15,2,8,44,681,78080
2002,14/10/2002,10,N,0,0,375,6,58,16,6,0,7,2,0,31,470,78080
2002,14/10/2002,11,N,0,1,357,0,75,30,3,5,7,2,0,47,480,78080
2002,14/10/2002,12,N,1,0,452,0,60,22,3,3,10,1,1,40,552,78080
2002,14/10/2002,13,N,2,2,584,1,59,26,4,3,8,1,5,47,693,78080
2002,14/10/2002,14,N,0,0,394,0,50,22,3,2,7,0,4,38,482,78080
2002,14/10/2002,15,N,0,1,456,3,65,20,4,0,2,2,1,29,554,78080
2002,14/10/2002,16,N,0,8,666,4,87,15,0,1,7,2,0,25,790,78080
2002,14/10/2002,17,N,4,7,859,3,46,9,0,0,6,1,0,16,931,78080
2002,14/10/2002,18,N,2,2,834,1,27,5,0,0,7,1,0,13,877,78080
2002,14/10/2002,7,S,0,1,681,4,101,8,1,1,1,1,0,12,799,78080
2002,14/10/2002,8,S,2,12,574,2,65,15,2,0,3,0,3,23,676,78080
2002,14/10/2002,9,S,0,1,436,5,56,26,3,1,5,1,2,38,536,78080
2002,14/10/2002,10,S,1,2,371,2,54,19,3,4,5,1,1,33,462,78080
2002,14/10/2002,11,S,0,0,370,2,64,19,3,4,3,0,0,29,465,78080
2002,14/10/2002,12,S,0,1,427,3,47,12,1,1,1,1,1,17,495,78080
2002,14/10/2002,13,S,0,1,295,0,48,21,4,4,8,2,0,39,383,78080
2002,14/10/2002,14,S,1,1,443,5,50,15,2,0,9,1,0,27,526,78080
2002,14/10/2002,15,S,1,2,511,1,88,27,1,0,4,0,0,32,634,78080
2002,14/10/2002,16,S,1,3,690,1,96,13,2,1,0,0,1,17,807,78080
2002,14/10/2002,17,S,1,11,912,3,59,5,0,2,2,0,0,9,994,78080
2002,14/10/2002,18,S,0,3,652,2,23,3,1,1,0,0,1,6,686,78080
2002,15/10/2002,7,E,0,7,1452,0,99,30,2,0,9,17,9,67,1625,78287
2002,15/10/2002,8,E,0,13,1442,4,84,40,1,2,10,12,5,70,1613,78287
2002,15/10/2002,9,E,0,9,1036,4,82,43,3,7,16,37,12,118,1249,78287
2002,15/10/2002,10,E,0,3,724,7,105,46,3,0,14,31,14,108,947,78287
2002,15/10/2002,11,E,0,4,583,3,77,38,3,3,14,44,31,133,800,78287
2002,15/10/2002,12,E,0,3,753,2,114,52,4,1,25,14,12,108,980,78287
2002,15/10/2002,13,E,0,1,822,1,179,36,4,4,11,16,29,100,1103,78287
2002,15/10/2002,14,E,0,2,980,2,185,33,7,3,14,11,24,92,1261,78287
2002,15/10/2002,15,E,0,4,1134,5,270,28,3,2,19,16,27,95,1508,78287
2002,15/10/2002,16,E,0,5,1483,3,308,18,2,0,14,16,19,69,1868,78287
2002,15/10/2002,17,E,1,23,2016,2,176,19,5,0,13,12,16,65,2282,78287
2002,15/10/2002,18,E,1,14,1688,2,79,6,0,1,10,10,11,38,1821,78287
2002,15/10/2002,7,W,2,18,2131,7,276,58,0,0,18,24,11,111,2543,78287
2002,15/10/2002,8,W,0,24,1842,4,156,43,3,0,15,13,7,81,2107,78287
2002,15/10/2002,9,W,0,2,1306,8,139,45,3,0,18,18,15,99,1554,78287
2002,15/10/2002,10,W,0,1,931,6,152,60,6,1,22,26,22,137,1227,78287
2002,15/10/2002,11,W,0,2,839,4,125,59,6,0,18,29,22,134,1104,78287
2002,15/10/2002,12,W,0,3,863,1,149,43,1,6,10,12,17,89,1105,78287
2002,15/10/2002,13,W,0,3,881,2,158,40,3,6,22,21,23,115,1159,78287
2002,15/10/2002,14,W,0,1,840,3,163,35,4,5,26,15,26,111,1118,78287
2002,15/10/2002,15,W,0,5,963,6,166,31,0,3,10,16,16,76,1216,78287
2002,15/10/2002,16,W,0,4,1496,0,152,16,2,5,4,24,20,71,1723,78287
2002,15/10/2002,17,W,0,15,1832,2,100,13,2,4,4,11,17,51,2000,78287
2002,15/10/2002,18,W,0,11,1588,3,74,16,1,6,3,4,27,57,1733,78287
2002,16/10/2002,7,N,1,6,1232,0,137,11,1,1,7,3,0,23,1398,78288
2002,16/10/2002,8,N,3,19,1680,5,87,14,0,0,20,1,3,38,1829,78288
2002,16/10/2002,9,N,0,5,936,4,95,7,1,1,12,0,1,22,1062,78288
2002,16/10/2002,10,N,0,3,500,3,92,22,0,0,19,2,2,45,643,78288
2002,16/10/2002,11,N,0,0,518,1,90,21,0,0,17,1,2,41,650,78288
2002,16/10/2002,12,N,1,3,562,2,78,13,1,0,19,1,4,38,683,78288
2002,16/10/2002,13,N,0,4,526,1,63,25,2,1,16,1,0,45,639,78288
2002,16/10/2002,14,N,2,2,498,0,72,26,4,0,8,3,4,45,617,78288
2002,16/10/2002,15,N,0,4,625,8,77,28,3,1,10,0,1,43,757,78288
2002,16/10/2002,16,N,3,4,667,15,72,16,0,0,11,0,3,30,788,78288
2002,16/10/2002,17,N,2,8,846,10,83,13,2,0,7,0,1,23,970,78288
2002,16/10/2002,18,N,2,7,615,2,30,9,1,0,5,0,1,16,670,78288
2002,16/10/2002,7,S,0,6,770,7,143,36,3,5,4,1,0,49,975,78288
2002,16/10/2002,8,S,2,9,980,1,118,25,2,3,4,1,2,37,1145,78288
2002,16/10/2002,9,S,1,2,574,3,86,36,2,1,10,2,1,52,717,78288
2002,16/10/2002,10,S,0,2,507,4,99,20,1,0,10,4,0,35,647,78288
2002,16/10/2002,11,S,0,7,533,2,95,28,4,2,6,2,1,43,680,78288
2002,16/10/2002,12,S,0,4,629,2,85,28,1,0,1,2,0,32,752,78288
2002,16/10/2002,13,S,0,6,666,9,76,25,0,2,25,3,0,55,812,78288
2002,16/10/2002,14,S,0,4,625,7,84,26,3,0,12,1,1,43,763,78288
2002,16/10/2002,15,S,0,3,825,11,133,33,1,1,2,1,1,39,1011,78288
2002,16/10/2002,16,S,0,5,993,6,138,22,0,2,0,0,0,24,1166,78288
2002,16/10/2002,17,S,3,20,1198,6,93,19,0,0,2,2,2,25,1342,78288
2002,16/10/2002,18,S,1,11,1189,1,61,8,1,0,4,3,1,17,1279,78288
2002,17/10/2002,7,E,0,13,1228,5,237,58,7,7,13,18,11,114,1597,78289
2002,17/10/2002,8,E,0,21,1387,4,114,51,1,1,6,13,10,82,1608,78289
2002,17/10/2002,9,E,0,6,1239,4,176,70,3,3,15,32,15,138,1563,78289
2002,17/10/2002,10,E,0,3,902,8,137,56,6,6,3,18,13,102,1152,78289
2002,17/10/2002,11,E,0,8,875,2,156,73,4,8,13,23,11,132,1173,78289
